date	time	sl
19450527	1:00	0.172
19450527	2:00	0.203
19450527	3:00	0.203
19450527	4:00	0.081
19450527	5:00	-0.102
19450527	6:00	-0.315
19450527	7:00	-0.437
19450527	8:00	-0.529
19450527	9:00	-0.529
19450527	10:00	-0.468
19450527	11:00	-0.285
19450527	12:00	-0.102
19450527	13:00	0.05
19450527	14:00	0.111
19450527	15:00	0.111
19450527	16:00	0.02
19450527	17:00	-0.163
19450527	18:00	-0.315
19450527	19:00	-0.468
19450527	20:00	-0.529
19450527	21:00	-0.498
19450527	22:00	-0.376
19450527	23:00	-0.194
19450528	0:00	-0.011
19450528	1:00	0.172
19450528	2:00	0.264
19450528	3:00	0.294
19450528	4:00	0.172
19450528	5:00	0.02
19450528	6:00	-0.194
19450528	7:00	-0.376
19450528	8:00	-0.529
19450528	9:00	-0.559
19450528	10:00	-0.529
19450528	11:00	-0.407
19450528	12:00	-0.224
19450528	13:00	-0.041
19450528	14:00	0.081
19450528	15:00	0.081
19450528	16:00	0.02
19450528	17:00	-0.102
19450528	18:00	-0.285
19450528	19:00	-0.468
19450528	20:00	-0.59
19450528	21:00	-0.651
19450528	22:00	-0.59
19450528	23:00	-0.468
19450529	0:00	-0.285
19450529	1:00	-0.102
19450529	2:00	0.05
19450529	3:00	0.111
19450529	4:00	0.081
19450529	5:00	-0.041
19450529	6:00	-0.224
19450529	7:00	-0.437
19450529	8:00	-0.59
19450529	9:00	-0.651
19450529	10:00	-0.681
19450529	11:00	-0.59
19450529	12:00	-0.468
19450529	13:00	-0.254
19450529	14:00	-0.072
19450529	15:00	0.05
19450529	16:00	0.111
19450529	17:00	0.05
19450529	18:00	-0.102
19450529	19:00	-0.285
19450529	20:00	-0.437
19450529	21:00	-0.529
19450529	22:00	-0.559
19450529	23:00	-0.468
19450530	0:00	-0.285
19450530	1:00	-0.102
19450530	2:00	0.111
19450530	3:00	0.233
19450530	4:00	0.264
19450530	5:00	0.203
19450530	6:00	0.081
19450530	7:00	-0.102
19450530	8:00	-0.315
19450530	9:00	-0.468
19450530	10:00	-0.498
19450530	11:00	-0.498
19450530	12:00	-0.407
19450530	13:00	-0.315
19450530	14:00	-0.102
19450530	15:00	0.05
19450530	16:00	0.142
19450530	17:00	0.172
19450530	18:00	0.081
19450530	19:00	-0.072
19450530	20:00	-0.285
19450530	21:00	-0.407
19450530	22:00	-0.468
19450530	23:00	-0.498
19450531	0:00	-0.407
19450531	1:00	-0.254
19450531	2:00	-0.072
19450531	3:00	0.081
19450531	4:00	0.172
19450531	5:00	0.203
19450531	6:00	0.111
19450531	7:00	-0.041
19450531	8:00	-0.224
19450531	9:00	-0.376
19450531	10:00	-0.498
19450531	11:00	-0.559
19450531	12:00	-0.559
19450531	13:00	-0.468
19450531	14:00	-0.315
19450531	15:00	-0.133
19450531	16:00	0.02
19450531	17:00	0.081
19450531	18:00	0.02
19450531	19:00	-0.041
19450531	20:00	-0.194
19450531	21:00	-0.346
19450531	22:00	-0.468
19450531	23:00	-0.498
19450601	0:00	-0.498
19450601	1:00	-0.376
19450601	2:00	-0.224
19450601	3:00	-0.041
19450601	4:00	0.081
19450601	5:00	0.172
19450601	6:00	0.203
19450601	7:00	0.111
19450601	8:00	-0.041
19450601	9:00	-0.224
19450601	10:00	-0.407
19450601	11:00	-0.529
19450601	12:00	-0.559
19450601	13:00	-0.498
19450601	14:00	-0.376
19450601	15:00	-0.194
19450601	16:00	-0.011
19450601	17:00	0.081
19450601	18:00	0.111
19450601	19:00	0.081
19450601	20:00	-0.011
19450601	21:00	-0.163
19450601	22:00	-0.315
19450601	23:00	-0.437
19450602	0:00	-0.468
19450602	1:00	-0.437
19450602	2:00	-0.315
19450602	3:00	-0.133
19450602	4:00	0.02
19450602	5:00	0.172
19450602	6:00	0.233
19450602	7:00	0.203
19450602	8:00	0.111
19450602	9:00	-0.072
19450602	10:00	-0.254
19450602	11:00	-0.376
19450602	12:00	-0.468
19450602	13:00	-0.468
19450602	14:00	-0.407
19450602	15:00	-0.285
19450602	16:00	-0.133
19450602	17:00	0.02
19450602	18:00	0.142
19450602	19:00	0.142
19450602	20:00	0.111
19450602	21:00	0.02
19450602	22:00	-0.133
19450602	23:00	-0.285
19450603	0:00	-0.376
19450603	1:00	-0.437
19450603	2:00	-0.407
19450603	3:00	-0.254
19450603	4:00	-0.224
19450603	5:00	-0.072
19450603	6:00	0.111
19450603	7:00	0.142
19450603	8:00	0.172
19450603	9:00	0.142
19450603	10:00	-0.072
19450603	11:00	-0.224
19450603	12:00	-0.346
19450603	13:00	-0.437
19450603	14:00	-0.468
19450603	15:00	-0.376
19450603	16:00	-0.194
19450603	17:00	-0.011
19450603	18:00	0.172
19450603	19:00	0.264
19450603	20:00	0.325
19450603	21:00	0.264
19450603	22:00	0.142
19450603	23:00	-0.011
19450604	0:00	-0.133
19450604	1:00	-0.254
19450604	2:00	-0.315
19450604	3:00	-0.315
19450604	4:00	-0.163
19450604	5:00	0.05
19450604	6:00	0.264
19450604	7:00	0.355
19450604	8:00	0.416
19450604	9:00	0.386
19450604	10:00	0.264
19450604	11:00	0.111
19450604	12:00	-0.041
19450604	13:00	-0.194
19450604	14:00	-0.285
19450604	15:00	-0.315
19450604	16:00	-0.254
19450604	17:00	-0.163
19450604	18:00	0.02
19450604	19:00	0.203
19450604	20:00	0.325
19450604	21:00	0.325
19450604	22:00	0.294
19450604	23:00	0.142
19450605	0:00	-0.011
19450605	1:00	-0.224
19450605	2:00	-0.346
19450605	3:00	-0.407
19450605	4:00	-0.437
19450605	5:00	-0.285
19450605	6:00	-0.133
19450605	7:00	0.081
19450605	8:00	0.203
19450605	9:00	0.294
19450605	10:00	0.264
19450605	11:00	0.172
19450605	12:00	0.02
19450605	13:00	-0.163
19450605	14:00	-0.346
19450605	15:00	-0.437
19450605	16:00	-0.468
19450605	17:00	-0.407
19450605	18:00	-0.194
19450605	19:00	-0.011
19450605	20:00	0.172
19450605	21:00	0.294
19450605	22:00	0.325
19450605	23:00	0.264
19450606	0:00	0.142
19450606	1:00	-0.041
19450606	2:00	-0.194
19450606	3:00	-0.346
19450606	4:00	-0.437
19450606	5:00	-0.437
19450606	6:00	-0.346
19450606	7:00	-0.163
19450606	8:00	0.05
19450606	9:00	0.203
19450606	10:00	0.264
19450606	11:00	0.264
19450606	12:00	0.142
19450606	13:00	-0.041
19450606	14:00	-0.254
19450606	15:00	-0.437
19450606	16:00	-0.559
19450606	17:00	-0.559
19450606	18:00	-0.437
19450606	19:00	-0.224
19450606	20:00	-0.011
19450606	21:00	0.203
19450606	22:00	0.325
19450606	23:00	0.355
19450607	0:00	0.294
19450607	1:00	0.142
19450607	2:00	-0.102
19450607	3:00	-0.315
19450607	4:00	-0.529
19450607	5:00	-0.62
19450607	6:00	-0.62
19450607	7:00	-0.498
19450607	8:00	-0.285
19450607	9:00	-0.072
19450607	10:00	0.081
19450607	11:00	0.203
19450607	12:00	0.172
19450607	13:00	0.081
19450607	14:00	-0.133
19450607	15:00	-0.346
19450607	16:00	-0.529
19450607	17:00	-0.62
19450607	18:00	-0.62
19450607	19:00	-0.468
19450607	20:00	-0.254
19450607	21:00	0.02
19450607	22:00	0.233
19450607	23:00	0.325
19450608	0:00	0.355
19450608	1:00	0.294
19450608	2:00	0.142
19450608	3:00	-0.102
19450608	4:00	-0.376
19450608	5:00	-0.559
19450608	6:00	-0.681
19450608	7:00	-0.651
19450608	8:00	-0.529
19450608	9:00	-0.315
19450608	10:00	-0.072
19450608	11:00	0.172
19450608	12:00	0.203
19450608	13:00	0.203
19450608	14:00	0.05
19450608	15:00	-0.163
19450608	16:00	-0.376
19450608	17:00	-0.559
19450608	18:00	-0.62
19450608	19:00	-0.62
19450608	20:00	-0.437
19450608	21:00	-0.224
19450608	22:00	0.05
19450608	23:00	0.264
19450609	0:00	0.416
19450609	1:00	0.447
19450609	2:00	0.355
19450609	3:00	0.203
19450609	4:00	-0.072
19450609	5:00	-0.315
19450609	6:00	-0.498
19450609	7:00	-0.59
19450609	8:00	-0.559
19450609	9:00	-0.437
19450609	10:00	-0.194
19450609	11:00	0.02
19450609	12:00	0.203
19450609	13:00	0.264
19450609	14:00	0.233
19450609	15:00	0.111
19450609	16:00	-0.133
19450609	17:00	-0.346
19450609	18:00	-0.529
19450609	19:00	-0.62
19450609	20:00	-0.59
19450609	21:00	-0.437
19450609	22:00	-0.163
19450609	23:00	0.081
19450610	0:00	0.294
19450610	1:00	0.416
19450610	2:00	0.416
19450610	3:00	0.355
19450610	4:00	0.172
19450610	5:00	-0.072
19450610	6:00	-0.346
19450610	7:00	-0.529
19450610	8:00	-0.59
19450610	9:00	-0.59
19450610	10:00	-0.468
19450610	11:00	-0.224
19450610	12:00	-0.011
19450610	13:00	0.172
19450610	14:00	0.233
19450610	15:00	0.172
19450610	16:00	0.05
19450610	17:00	-0.163
19450610	18:00	-0.407
19450610	19:00	-0.59
19450610	20:00	-0.62
19450610	21:00	-0.59
19450610	22:00	-0.407
19450610	23:00	-0.163
19450611	0:00	0.111
19450611	1:00	0.294
19450611	2:00	0.416
19450611	3:00	0.386
19450611	4:00	0.294
19450611	5:00	0.081
19450611	6:00	-0.194
19450611	7:00	-0.437
19450611	8:00	-0.559
19450611	9:00	-0.59
19450611	10:00	-0.559
19450611	11:00	-0.407
19450611	12:00	-0.194
19450611	13:00	-0.011
19450611	14:00	0.142
19450611	15:00	0.142
19450611	16:00	0.111
19450611	17:00	-0.041
19450611	18:00	-0.254
19450611	19:00	-0.468
19450611	20:00	-0.62
19450611	21:00	-0.651
19450611	22:00	-0.59
19450611	23:00	-0.376
19450612	0:00	-0.133
19450612	1:00	0.111
19450612	2:00	0.325
19450612	3:00	0.386
19450612	4:00	0.264
19450612	5:00	0.111
19450612	6:00	-0.102
19450612	7:00	-0.346
19450612	8:00	-0.559
19450612	9:00	-0.651
19450612	10:00	-0.681
19450612	11:00	-0.59
19450612	12:00	-0.437
19450612	13:00	-0.224
19450612	14:00	-0.011
19450612	15:00	0.111
19450612	16:00	0.142
19450612	17:00	0.05
19450612	18:00	-0.133
19450612	19:00	-0.315
19450612	20:00	-0.529
19450612	21:00	-0.62
19450612	22:00	-0.651
19450612	23:00	-0.559
19450613	0:00	-0.376
19450613	1:00	-0.133
19450613	2:00	0.081
19450613	3:00	0.264
19450613	4:00	0.294
19450613	5:00	0.233
19450613	6:00	0.05
19450613	7:00	-0.133
19450613	8:00	-0.376
19450613	9:00	-0.559
19450613	10:00	-0.651
19450613	11:00	-0.62
19450613	12:00	-0.529
19450613	13:00	-0.407
19450613	14:00	-0.194
19450613	15:00	-0.011
19450613	16:00	0.111
19450613	17:00	0.111
19450613	18:00	0.02
19450613	19:00	-0.163
19450613	20:00	-0.376
19450613	21:00	-0.529
19450613	22:00	-0.62
19450613	23:00	-0.651
19450614	0:00	-0.559
19450614	1:00	-0.376
19450614	2:00	-0.133
19450614	3:00	0.05
19450614	4:00	0.203
19450614	5:00	0.233
19450614	6:00	0.172
19450614	7:00	0.02
19450614	8:00	-0.194
19450614	9:00	-0.376
19450614	10:00	-0.529
19450614	11:00	-0.62
19450614	12:00	-0.62
19450614	13:00	-0.529
19450614	14:00	-0.346
19450614	15:00	-0.133
19450614	16:00	0.05
19450614	17:00	0.111
19450614	18:00	0.111
19450614	19:00	-0.011
19450614	20:00	-0.163
19450614	21:00	-0.346
19450614	22:00	-0.498
19450614	23:00	-0.559
19450615	0:00	-0.559
19450615	1:00	-0.468
19450615	2:00	-0.315
19450615	3:00	-0.102
19450615	4:00	0.081
19450615	5:00	0.142
19450615	6:00	0.172
19450615	7:00	0.081
19450615	8:00	-0.041
19450615	9:00	-0.224
19450615	10:00	-0.407
19450615	11:00	-0.529
19450615	12:00	-0.62
19450615	13:00	-0.59
19450615	14:00	-0.468
19450615	15:00	-0.315
19450615	16:00	-0.133
19450615	17:00	0.02
19450615	18:00	0.081
19450615	19:00	0.05
19450615	20:00	-0.072
19450615	21:00	-0.224
19450615	22:00	-0.376
19450615	23:00	-0.498
19450616	0:00	-0.59
19450616	1:00	-0.59
19450616	2:00	-0.468
19450616	3:00	-0.315
19450616	4:00	-0.133
19450616	5:00	-0.011
19450616	6:00	0.05
19450616	7:00	0.081
19450616	8:00	-0.011
19450616	9:00	-0.133
19450616	10:00	-0.315
19450616	11:00	-0.468
19450616	12:00	-0.59
19450616	13:00	-0.59
19450616	14:00	-0.559
19450616	15:00	-0.437
19450616	16:00	-0.285
19450616	17:00	-0.102
19450616	18:00	0.02
19450616	19:00	0.05
19450616	20:00	0.05
19450616	21:00	-0.072
19450616	22:00	-0.194
19450616	23:00	-0.376
19450617	0:00	-0.468
19450617	1:00	-0.529
19450617	2:00	-0.529
19450617	3:00	-0.437
19450617	4:00	-0.315
19450617	5:00	-0.163
19450617	6:00	-0.041
19450617	7:00	0.02
19450617	8:00	0.05
19450617	9:00	-0.041
19450617	10:00	-0.194
19450617	11:00	-0.346
19450617	12:00	-0.468
19450617	13:00	-0.529
19450617	14:00	-0.559
19450617	15:00	-0.498
19450617	16:00	-0.376
19450617	17:00	-0.224
19450617	18:00	-0.072
19450617	19:00	0.05
19450617	20:00	0.111
19450617	21:00	0.05
19450617	22:00	-0.102
19450617	23:00	-0.224
19450618	0:00	-0.346
19450618	1:00	-0.468
19450618	2:00	-0.498
19450618	3:00	-0.498
19450618	4:00	-0.407
19450618	5:00	-0.285
19450618	6:00	-0.163
19450618	7:00	-0.072
19450618	8:00	-0.041
19450618	9:00	-0.041
19450618	10:00	-0.133
19450618	11:00	-0.224
19450618	12:00	-0.346
19450618	13:00	-0.468
19450618	14:00	-0.529
19450618	15:00	-0.529
19450618	16:00	-0.468
19450618	17:00	-0.346
19450618	18:00	-0.194
19450618	19:00	-0.041
19450618	20:00	0.05
19450618	21:00	0.081
19450618	22:00	0.02
19450618	23:00	-0.041
19450619	0:00	-0.194
19450619	1:00	-0.315
19450619	2:00	-0.498
19450619	3:00	-0.529
19450619	4:00	-0.529
19450619	5:00	-0.468
19450619	6:00	-0.346
19450619	7:00	-0.224
19450619	8:00	-0.072
19450619	9:00	-0.041
19450619	10:00	-0.072
19450619	11:00	-0.163
19450619	12:00	-0.315
19450619	13:00	-0.437
19450619	14:00	-0.559
19450619	15:00	-0.59
19450619	16:00	-0.59
19450619	17:00	-0.498
19450619	18:00	-0.346
19450619	19:00	-0.163
19450619	20:00	-0.072
19450619	21:00	0.02
19450619	22:00	0.02
19450619	23:00	-0.011
19450620	0:00	-0.102
19450620	1:00	-0.285
19450620	2:00	-0.407
19450620	3:00	-0.529
19450620	4:00	-0.59
19450620	5:00	-0.59
19450620	6:00	-0.498
19450620	7:00	-0.376
19450620	8:00	-0.224
19450620	9:00	-0.133
19450620	10:00	-0.072
19450620	11:00	-0.102
19450620	12:00	-0.194
19450620	13:00	-0.285
19450620	14:00	-0.407
19450620	15:00	-0.498
19450620	16:00	-0.559
19450620	17:00	-0.529
19450620	18:00	-0.437
19450620	19:00	-0.285
19450620	20:00	-0.102
19450620	21:00	0.02
19450620	22:00	0.081
19450620	23:00	0.081
19450621	0:00	0.02
19450621	1:00	-0.102
19450621	2:00	-0.254
19450621	3:00	-0.407
19450621	4:00	-0.529
19450621	5:00	-0.59
19450621	6:00	-0.559
19450621	7:00	-0.437
19450621	8:00	-0.315
19450621	9:00	-0.163
19450621	10:00	-0.072
19450621	11:00	-0.041
19450621	12:00	-0.072
19450621	13:00	-0.163
19450621	14:00	-0.315
19450621	15:00	-0.437
19450621	16:00	-0.529
19450621	17:00	-0.559
19450621	18:00	-0.529
19450621	19:00	-0.376
19450621	20:00	-0.224
19450621	21:00	-0.072
19450621	22:00	0.05
19450621	23:00	0.111
19450622	0:00	0.111
19450622	1:00	0.02
19450622	2:00	-0.133
19450622	3:00	-0.285
19450622	4:00	-0.437
19450622	5:00	-0.559
19450622	6:00	-0.559
19450622	7:00	-0.529
19450622	8:00	-0.315
19450622	9:00	-0.133
19450622	10:00	0.02
19450622	11:00	0.05
19450622	12:00	0.05
19450622	13:00	0.02
19450622	14:00	-0.072
19450622	15:00	-0.194
19450622	16:00	-0.346
19450622	17:00	-0.437
19450622	18:00	-0.468
19450622	19:00	-0.376
19450622	20:00	-0.224
19450622	21:00	-0.072
19450622	22:00	0.111
19450622	23:00	0.233
19450623	0:00	0.264
19450623	1:00	0.233
19450623	2:00	0.142
19450623	3:00	-0.011
19450623	4:00	-0.224
19450623	5:00	-0.407
19450623	6:00	-0.529
19450623	7:00	-0.529
19450623	8:00	-0.498
19450623	9:00	-0.376
19450623	10:00	-0.194
19450623	11:00	-0.041
19450623	12:00	0.02
19450623	13:00	0.05
19450623	14:00	-0.011
19450623	15:00	-0.163
19450623	16:00	-0.315
19450623	17:00	-0.468
19450623	18:00	-0.559
19450623	19:00	-0.529
19450623	20:00	-0.468
19450623	21:00	-0.285
19450623	22:00	-0.072
19450623	23:00	0.081
19450624	0:00	0.203
19450624	1:00	0.233
19450624	2:00	0.172
19450624	3:00	0.02
19450624	4:00	-0.163
19450624	5:00	-0.376
19450624	6:00	-0.529
19450624	7:00	-0.59
19450624	8:00	-0.59
19450624	9:00	-0.498
19450624	10:00	-0.315
19450624	11:00	-0.133
19450624	12:00	-0.011
19450624	13:00	0.081
19450624	14:00	0.05
19450624	15:00	-0.041
19450624	16:00	-0.194
19450624	17:00	-0.376
19450624	18:00	-0.498
19450624	19:00	-0.559
19450624	20:00	-0.529
19450624	21:00	-0.376
19450624	22:00	-0.194
19450624	23:00	-0.011
19450625	0:00	0.172
19450625	1:00	0.233
19450625	2:00	0.264
19450625	3:00	0.142
19450625	4:00	-0.011
19450625	5:00	-0.224
19450625	6:00	-0.407
19450625	7:00	-0.529
19450625	8:00	-0.59
19450625	9:00	-0.529
19450625	10:00	-0.407
19450625	11:00	-0.224
19450625	12:00	-0.011
19450625	13:00	0.111
19450625	14:00	0.142
19450625	15:00	0.081
19450625	16:00	-0.041
19450625	17:00	-0.194
19450625	18:00	-0.376
19450625	19:00	-0.468
19450625	20:00	-0.498
19450625	21:00	-0.437
19450625	22:00	-0.224
19450625	23:00	-0.011
19450626	0:00	0.203
19450626	1:00	0.355
19450626	2:00	0.447
19450626	3:00	0.447
19450626	4:00	0.477
19450626	5:00	0.477
19450626	6:00	0.447
19450626	7:00	0.355
19450626	8:00	0.233
19450626	9:00	0.233
19450626	10:00	0.233
19450626	11:00	0.294
19450626	12:00	0.355
19450626	13:00	0.447
19450626	14:00	0.477
19450626	15:00	0.477
19450626	16:00	0.355
19450626	17:00	0.203
19450626	18:00	-0.011
19450626	19:00	-0.163
19450626	20:00	-0.285
19450626	21:00	-0.254
19450626	22:00	-0.133
19450626	23:00	0.02
19450627	0:00	0.233
19450627	1:00	0.416
19450627	2:00	0.538
19450627	3:00	0.568
19450627	4:00	0.508
19450627	5:00	0.386
19450627	6:00	0.172
19450627	7:00	-0.072
19450627	8:00	-0.224
19450627	9:00	-0.315
19450627	10:00	-0.285
19450627	11:00	-0.163
19450627	12:00	0.02
19450627	13:00	0.203
19450627	14:00	0.355
19450627	15:00	0.416
19450627	16:00	0.386
19450627	17:00	0.264
19450627	18:00	0.111
19450627	19:00	-0.072
19450627	20:00	-0.224
19450627	21:00	-0.285
19450627	22:00	-0.254
19450627	23:00	-0.133
19450628	0:00	0.02
19450628	1:00	0.233
19450628	2:00	0.416
19450628	3:00	0.477
19450628	4:00	0.447
19450628	5:00	0.355
19450628	6:00	0.172
19450628	7:00	-0.041
19450628	8:00	-0.254
19450628	9:00	-0.376
19450628	10:00	-0.437
19450628	11:00	-0.407
19450628	12:00	-0.254
19450628	13:00	-0.072
19450628	14:00	0.142
19450628	15:00	0.294
19450628	16:00	0.325
19450628	17:00	0.233
19450628	18:00	0.111
19450628	19:00	-0.072
19450628	20:00	-0.254
19450628	21:00	-0.407
19450628	22:00	-0.437
19450628	23:00	-0.407
19450629	0:00	-0.254
19450629	1:00	-0.041
19450629	2:00	0.142
19450629	3:00	0.294
19450629	4:00	0.386
19450629	5:00	0.386
19450629	6:00	0.233
19450629	7:00	0.081
19450629	8:00	-0.041
19450629	9:00	-0.254
19450629	10:00	-0.468
19450629	11:00	-0.376
19450629	12:00	-0.376
19450629	13:00	-0.224
19450629	14:00	-0.041
19450629	15:00	0.081
19450629	16:00	0.172
19450629	17:00	0.172
19450629	18:00	0.05
19450629	19:00	-0.102
19450629	20:00	-0.285
19450629	21:00	-0.407
19450629	22:00	-0.498
19450629	23:00	-0.559
19450630	0:00	-0.468
19450630	1:00	-0.315
19450630	2:00	-0.133
19450630	3:00	0.111
19450630	4:00	0.264
19450630	5:00	0.325
19450630	6:00	0.294
19450630	7:00	0.172
19450630	8:00	-0.011
19450630	9:00	-0.194
19450630	10:00	-0.376
19450630	11:00	-0.468
19450630	12:00	-0.498
19450630	13:00	-0.437
19450630	14:00	-0.254
19450630	15:00	-0.072
19450630	16:00	0.142
19450630	17:00	0.203
19450630	18:00	0.203
19450630	19:00	0.111
19450630	20:00	-0.072
19450630	21:00	-0.254
19450630	22:00	-0.407
19450630	23:00	-0.529
19450701	0:00	-0.559
19450701	1:00	-0.498
19450701	2:00	-0.315
19450701	3:00	-0.102
19450701	4:00	0.081
19450701	5:00	0.203
19450701	6:00	0.264
19450701	7:00	0.203
19450701	8:00	0.081
19450701	9:00	-0.133
19450701	10:00	-0.346
19450701	11:00	-0.498
19450701	12:00	-0.59
19450701	13:00	-0.59
19450701	14:00	-0.468
19450701	15:00	-0.285
19450701	16:00	-0.072
19450701	17:00	0.111
19450701	18:00	0.203
19450701	19:00	0.203
19450701	20:00	0.111
19450701	21:00	-0.041
19450701	22:00	-0.224
19450701	23:00	-0.376
19450702	0:00	-0.468
19450702	1:00	-0.529
19450702	2:00	-0.468
19450702	3:00	-0.315
19450702	4:00	-0.102
19450702	5:00	0.081
19450702	6:00	0.203
19450702	7:00	0.233
19450702	8:00	0.172
19450702	9:00	0.02
19450702	10:00	-0.163
19450702	11:00	-0.346
19450702	12:00	-0.498
19450702	13:00	-0.59
19450702	14:00	-0.559
19450702	15:00	-0.437
19450702	16:00	-0.224
19450702	17:00	-0.011
19450702	18:00	0.172
19450702	19:00	0.233
19450702	20:00	0.233
19450702	21:00	0.111
19450702	22:00	-0.041
19450702	23:00	-0.224
19450703	0:00	-0.437
19450703	1:00	-0.498
19450703	2:00	-0.346
19450703	3:00	-0.254
19450703	4:00	-0.133
19450703	5:00	-0.041
19450703	6:00	0.05
19450703	7:00	0.203
19450703	8:00	0.264
19450703	9:00	0.233
19450703	10:00	0.142
19450703	11:00	-0.102
19450703	12:00	-0.285
19450703	13:00	-0.407
19450703	14:00	-0.468
19450703	15:00	-0.407
19450703	16:00	-0.315
19450703	17:00	-0.102
19450703	18:00	0.081
19450703	19:00	0.233
19450703	20:00	0.325
19450703	21:00	0.294
19450703	22:00	0.203
19450703	23:00	0.05
19450704	0:00	-0.163
19450704	1:00	-0.376
19450704	2:00	-0.529
19450704	3:00	-0.59
19450704	4:00	-0.559
19450704	5:00	-0.407
19450704	6:00	-0.224
19450704	7:00	-0.041
19450704	8:00	0.111
19450704	9:00	0.142
19450704	10:00	0.111
19450704	11:00	-0.041
19450704	12:00	-0.224
19450704	13:00	-0.437
19450704	14:00	-0.559
19450704	15:00	-0.62
19450704	16:00	-0.59
19450704	17:00	-0.437
19450704	18:00	-0.194
19450704	19:00	0.02
19450704	20:00	0.172
19450704	21:00	0.264
19450704	22:00	0.264
19450704	23:00	0.203
19450705	0:00	0.02
19450705	1:00	-0.163
19450705	2:00	-0.376
19450705	3:00	-0.498
19450705	4:00	-0.559
19450705	5:00	-0.529
19450705	6:00	-0.376
19450705	7:00	-0.194
19450705	8:00	0.02
19450705	9:00	0.142
19450705	10:00	0.172
19450705	11:00	0.111
19450705	12:00	-0.011
19450705	13:00	-0.194
19450705	14:00	-0.407
19450705	15:00	-0.529
19450705	16:00	-0.59
19450705	17:00	-0.559
19450705	18:00	-0.407
19450705	19:00	-0.194
19450705	20:00	0.05
19450705	21:00	0.203
19450705	22:00	0.264
19450705	23:00	0.264
19450706	0:00	0.172
19450706	1:00	0.05
19450706	2:00	-0.163
19450706	3:00	-0.376
19450706	4:00	-0.529
19450706	5:00	-0.62
19450706	6:00	-0.62
19450706	7:00	-0.468
19450706	8:00	-0.285
19450706	9:00	-0.102
19450706	10:00	0.05
19450706	11:00	0.111
19450706	12:00	0.081
19450706	13:00	-0.041
19450706	14:00	-0.224
19450706	15:00	-0.437
19450706	16:00	-0.59
19450706	17:00	-0.651
19450706	18:00	-0.59
19450706	19:00	-0.407
19450706	20:00	-0.163
19450706	21:00	0.05
19450706	22:00	0.233
19450706	23:00	0.294
19450707	0:00	0.325
19450707	1:00	0.355
19450707	2:00	0.111
19450707	3:00	-0.163
19450707	4:00	-0.407
19450707	5:00	-0.59
19450707	6:00	-0.651
19450707	7:00	-0.59
19450707	8:00	-0.437
19450707	9:00	-0.224
19450707	10:00	-0.041
19450707	11:00	0.111
19450707	12:00	0.172
19450707	13:00	0.111
19450707	14:00	-0.011
19450707	15:00	-0.224
19450707	16:00	-0.437
19450707	17:00	-0.59
19450707	18:00	-0.651
19450707	19:00	-0.559
19450707	20:00	-0.376
19450707	21:00	-0.133
19450707	22:00	0.081
19450707	23:00	0.264
19450708	0:00	0.355
19450708	1:00	0.355
19450708	2:00	0.264
19450708	3:00	0.05
19450708	4:00	-0.194
19450708	5:00	-0.407
19450708	6:00	-0.559
19450708	7:00	-0.62
19450708	8:00	-0.559
19450708	9:00	-0.407
19450708	10:00	-0.194
19450708	11:00	0.02
19450708	12:00	0.142
19450708	13:00	0.203
19450708	14:00	0.142
19450708	15:00	-0.011
19450708	16:00	-0.254
19450708	17:00	-0.468
19450708	18:00	-0.59
19450708	19:00	-0.651
19450708	20:00	-0.59
19450708	21:00	-0.407
19450708	22:00	-0.133
19450708	23:00	0.05
19450709	0:00	0.233
19450709	1:00	0.325
19450709	2:00	0.325
19450709	3:00	0.233
19450709	4:00	0.05
19450709	5:00	-0.224
19450709	6:00	-0.437
19450709	7:00	-0.59
19450709	8:00	-0.62
19450709	9:00	-0.559
19450709	10:00	-0.407
19450709	11:00	-0.163
19450709	12:00	0.05
19450709	13:00	0.172
19450709	14:00	0.172
19450709	15:00	0.081
19450709	16:00	-0.072
19450709	17:00	-0.285
19450709	18:00	-0.498
19450709	19:00	-0.62
19450709	20:00	-0.651
19450709	21:00	-0.59
19450709	22:00	-0.376
19450709	23:00	-0.133
19450710	0:00	0.081
19450710	1:00	0.233
19450710	2:00	0.325
19450710	3:00	0.294
19450710	4:00	0.294
19450710	5:00	0.081
19450710	6:00	-0.194
19450710	7:00	-0.407
19450710	8:00	-0.59
19450710	9:00	-0.62
19450710	10:00	-0.559
19450710	11:00	-0.346
19450710	12:00	-0.133
19450710	13:00	0.05
19450710	14:00	0.142
19450710	15:00	0.172
19450710	16:00	0.081
19450710	17:00	-0.072
19450710	18:00	-0.315
19450710	19:00	-0.498
19450710	20:00	-0.59
19450710	21:00	-0.651
19450710	22:00	-0.559
19450710	23:00	-0.376
19450711	0:00	-0.163
19450711	1:00	0.05
19450711	2:00	0.203
19450711	3:00	0.233
19450711	4:00	0.203
19450711	5:00	0.05
19450711	6:00	-0.163
19450711	7:00	-0.376
19450711	8:00	-0.498
19450711	9:00	-0.59
19450711	10:00	-0.468
19450711	11:00	-0.346
19450711	12:00	-0.133
19450711	13:00	0.02
19450711	14:00	0.203
19450711	15:00	0.325
19450711	16:00	0.294
19450711	17:00	0.203
19450711	18:00	0.02
19450711	19:00	-0.194
19450711	20:00	-0.346
19450711	21:00	-0.468
19450711	22:00	-0.468
19450711	23:00	-0.376
19450712	0:00	-0.194
19450712	1:00	0.02
19450712	2:00	0.203
